IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,,,,,,,,,,,,
20,1,UP,0120HL013,,,,,20,1,UP,0120HL013,,,20,1,1,4,20,PM,11,0,0,0,0,,RENICK,260.1,29,53,2,1,41,E,AFXD,3,2989,1,Y,SINGLE MAIN TRACK,4,48.0,1,UP,6511,1,,UP,6511,1,,1,0,0,0,0,0,0,0,0,0,16,0,27,0,0,0,0,0,0,0,20343,66,E73L,,0,0,0,0,E73L,1,4,41,20409,,29C095,0,0,0,1,0,1,0,4,50,4,50,1,6,,1,,,,442,,2020,0,0,0,0,0,0,JACKSON,95,,,,N,CWR,000-000-000,AS THE AFXDU-01 WAS MOVING EASTBOUND ON THE RIVER SUB,THE COMPUTER SCREENS ON THE UP6511 TIMED OUT,ALL OF A SUDDEN.  AFTER THEY FLASHED A COUPLE OF TIMES, THE SCREENS CAME BACK AND AT THE SAME TIME T,HE CONDUCTOR NOTICED SMOKE AND FLAMES COMING FROM THE CONDUCTOR SIDE OF THE ENGINE COMPARTMENT.  THE,CREW BEGAN TO BRING THE TRAIN TO A STOP AND PUSHED THE EMERGENCY SHUTDOWN BUTTON AFTER STOPPING AT,MP 260.1 ON THE RIVER SUB.  NO DERAILMENT.,,,,,,,,,,,0,39.131.775,-94.106.741,1,1,D,,,RIVER SUB,,,,,,,,,,
20,2,BNSF,TC0220105,,,,,20,2,XACM,INDUSTRY,,,20,2,5,12,30,PM,12,0,0,0,0,,VIRGINIA,76.7,27,15,2,1,5,R,RTWI,3,1032,1,Y,2462,1,,4,BNSF,1785,1,,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,100000,0,H607,,0,0,0,0,H607,4,1,5,100000,,27C137,0,0,0,1,0,1,1,5,,5,,1,4,,1,,,,248,,2020,0,0,0,0,0,0,ST LOUIS,137,0,0,,N,OTH,000-000-000,R-TWI8541-05 STRUCK A LOAD OUT SHOOT MECHANISN AT INDUJSTRY WHILE PULLING INTO INDUSTRY TRACK 2462 D,UE TO FAILURE TO COMPLY WITH RESTRICTED SPEED.  RESULTED IN DAMAGES TO THE LEAD LOCOMOTIVE AND THE M,ECHANISM.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,47.494.119,-92.552.973,2,5,K,,,SYSTEM CN,,,,,,,,,,,,
20,3,KCS,20030701,,,,,20,3,KCS,20030701,,,20,3,7,11,5,AM,01,17,0,0,0,,NEOSHO,0182.7,29,65,2,1,37,E,MKCS,2,14376,1,Y,SINGLE MAIN TRACK,4,45,1,UTLX,646430,135,N,MSRC,6034,136,N,3,0,0,2,0,0,0,0,0,0,90,0,60,0,0,10,0,5,0,0,390000,294072,E39C,,0,0,0,0,E39C,1,4,37,684072,,29C145,0,0,0,1,0,1,0,3,50,3,50,1,6,,1,,,,243,,2020,0,0,0,0,0,0,NEWTON,145,,,,N,CWR,010-000-000,TRAIN TRAVELING SOUTH AND 15 CARS DERAILED.  INVESTIGATION REVEALED RETAINER PLATE FELL OUT OF A-END,OF CAR DUE TO 6 MISSING BOLTS THAT HAD BEEN SHEARED OFF BY NOT ENOUGH PLAY BETWEEN THE RETAINER PLA,TE & THE CUSHION UNIT.  MP 182.7 NEWTON SUB,,,,,,,,,,,,,0,36.762.432,-94.395.246,1,1,Q,,,HEAVENER,,,,,,,,,,,,
20,3,GRS,20200313G3,,,,,20,3,GRS,20200313G3,,,20,3,13,12,35,AM,01,63,10,0,0,,ETNA,MP77,23,35,4,3,8,R,WANM,3,8691,1,Y,MAIN LINE,1,0.40,1,PROX,36330,21,Y,,,0,,3,0,0,0,0,0,0,0,0,0,66,0,16,0,0,10,0,0,0,0,75933,8933,T110,,0,0,0,0,T110,1,1,8,84866,,23C019,0,0,0,1,,1,,6,40,6,40,1,1,,2,,,,75,,2020,0,0,0,0,0,0,PENOBSCOT,19,0,0,,N,OTH,000-000-000,WANM-12 TRAIN WAS TRAVELING EAST ON MAIN LINE - DERAILED 10 LOADED LPG CARS,,,,,,,,,,,,,,,0,44.823.423,-69.130.374,1,2,P,,,EASTERN,,,,,,,,,,,,
20,3,NOPB,D20200306E,,,,,20,3,NOPB,D20200306E,,,20,3,6,3,30,AM,01,2,2,0,0,,NEW ORLEANS,13. Aug,22,65,4,1,2,R,PB30,3,4020,1,Y,MAIN,1,,2,ECUX,887732,15,N,,,0,,1,0,0,0,0,0,0,0,0,0,40,0,18,0,0,2,0,2,0,0,61000,14487,T199,,0,0,0,0,T199,2,1,2,75487,,22C071,0,0,0,1,,1,1,4,30,4,30,1,5,,3,,,,601,,2020,0,0,0,0,0,0,ORLEANS,71,0,0,,N,OTH,000-000-000,PB304 SHOVING CONSIST OF 58 CARS EAST INTO FRANCE YARD WHEN CAR ECUX 887732,LINE 15 OF THE PB304'S,CONSIST,TRAVERSED A SECTION OF TRACK WITH 2 INCHES OF CROSS LEVEL AND WAS PUMPING 2 PLUS INCHES UND,ER LOAD. CAR ECUX 887732 WAS EQUIPPED WITH DOUBLE SHELF COUPLERS WHICH MAINTAINED THE ELEVATION OF T,HE CAR BODY WHILE THE TRUCKS SANK INTO THE PUMPING SECTION OF THE TRACK ALLOWING THE BOLSTER TO ELEV,ATE OUT OF THE BOWL OF THE TRUCKS DERAILING ALL 4 WHEELS OF THE LEAD TRUCKS OF ECUX 887732. CARS WFR,X 984445,GBRX 703432,AND CBTX 737466 ALL DERAILED IN SUCCESSION BEFORE THE MOVEMENT CAME TO A STOP,.,,,,,,,,,0,29.987.744,-90.026.636,2,5,K,,,FRANCE,,,,,,,,
20,1,BNSF,CA0120105,,,,,20,1,BNSF,CA0120105,,,20,1,9,9,0,AM,01,0,0,0,0,,FRESNO,994.7,6,41,2,3,0,E,J854,4,31,5,N,5156,1,,2,TRGX,854586,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2747,0,T210,,0,0,0,0,T210,2,1,10,24792,,06C019,0,0,0,0,0,0,0,,,,,3,7,,1,,,,178,,2020,0,0,0,0,0,0,FRESNO,19,,,,N,OTH,000-000-000,Y-FRS1021-09 DERAILED 4 RAILCARS AND IMPACTED A CUT OF CARS IN ADJACENT TRACK WHILE PULLING OUT OF Y,ARD TRACK 5156 DUE TO TRACK BROKEN RAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.698.077,-119.753.242,2,5,K,,,BAKERSFIELD,,,,,,,,,,,,
20,1,BNSF,CA0120109,,,,,20,1,BNSF,CA0120109,,,20,1,19,11,5,AM,01,0,0,0,0,,BAKERSFIELD,888.6,6,54,2,2,10,R,USTO,3,2437,1,Y,406,1,,2,BNSF,912484,28,Y,BNSF,912484,28,Y,1,0,0,1,0,0,0,0,0,0,8,0,43,0,0,1,0,12,0,0,164570,1000,E46C,,0,0,0,0,E46C,2,1,10,165570,,06C029,0,0,0,1,0,1,0,3,35,3,35,1,7,,1,,,,161,,2020,0,0,0,0,0,0,KERN,29,,,,N,OTH,000-000-000,U-STOPPH5-18 DERAILED 13 RAILCARS WHILE PULLING INTO YARD TRACK 406 DUE TO RAILCAR TRUCK BOLSTER STI,FF, IMPROPER SWIVELING. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,35.371.256,-119.041.045,2,5,K,,,BAKERSFIELD,,,,,,,,,,,
20,1,BNSF,CA0120110,,,,,20,1,BNSF,CA0120110,,,20,1,14,6,55,PM,12,0,0,0,0,,CONEJO,994.6,6,55,3,1,5,E,YFRS,4,162,7,Y,5147,1,,2,TRGX,855813,3,Y,,,0,,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14831,0,H318,,0,0,0,0,H318,2,1,5,14831,,06C019,0,0,0,0,0,1,1,,,3,55,1,7,,1,,,,201,,2020,0,0,0,0,0,0,FRESNO,19,,,,N,OTH,000-000-000,YFRS4021-14A WAS SWITCHING WHEN RAIL CARS ROLLED AND FOULED THE LEAD ALLOWING THE TWO CARS TO CORNER,EACH OTHER RESULTING IN DAMAGE TO BOTH CARS DUE TO KICKING OR DROPPING CARS, INADEQUATE PRECAUTIONS,.,,,,,,,,,,,,,3,36.697.212,-119.751.883,2,5,K,,,BAKERSFIELD,,,,,,,,,,,
20,1,BNSF,CA0120115,,,,,20,1,BNSF,CA0120115,,,20,1,25,1,0,AM,01,0,0,0,0,,CITY OF COMMERCE,148.2,6,50,4,4,5,R,YLAC,3,0,7,Y,6413,1,,2,BNSF,3724,1,,,,0,,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,17785,7000,H307,H702,0,0,0,0,H307,2,1,5,24785,,06C037,0,0,0,1,0,1,1,9,5,9,5,1,7,,1,,,,279,,2020,0,0,0,0,0,0,LOS ANGELES,37,,,,N,OTH,000-000-000,Y-LAC2141-24 DERAILED 2 RAILCARS IN YARD TRACK 6413. AFTER SHOVING THROUGH AN IMPROPERLY LINED SWITC,H, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO CONTROL SHOVE MOVE IN TURN RU,NNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,33.991.404,-118.145.708,2,5,K,,,SAN BERNARDINO,,,,,,,,,,,
20,1,BNSF,CA0120117,,,,,20,1,BNSF,CA0120117,,,20,1,29,2,40,PM,01,0,0,0,0,,SAN BERNARDINO,81.9,6,60,2,1,8,E,QCHI,3,1880,1,Y,224,1,,2,BNSF,254006,13,Y,,,0,,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,16400,0,H307,H702,0,0,0,0,H307,2,1,8,16400,,06C071,0,0,0,1,0,1,0,9,20,9,20,1,7,,1,,,,186,,2020,0,0,0,0,0,0,SAN BERNARDINO,71,,,,N,OTH,000-000-000,Q-CHISBD7-26 DERAILED 2 RAILCARS WHILE SHOVING YARD TRACK 224 DUE TO FAILURE TO CONTROL SHOVE MOVE I,N TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIAL WAS RELEASED.,,,,,,,,,,,,,,0,34.105.529,-117.320.122,2,5,K,,,SAN BERNARDINO,,,,,,,,,,,,
20,4,UP,0420HL023,,,,,20,4,UP,0420HL023,,,20,4,30,4,25,PM,01,0,0,0,0,,PRATT,296.85,20,78,2,1,8,R,MTUC,4,4012,1,Y,YARD 400,1,,2,ADMX,49224,32,N,,,0,,2,0,0,0,0,0,0,0,0,0,10,0,83,0,0,0,0,2,0,0,8893,4136,T103,,0,0,0,0,T103,2,1,8,13029,,20C151,0,0,0,1,0,1,0,10,15,10,15,1,6,,1,,,,160,,2020,0,0,0,0,0,0,PRATT,151,0,0,,N,OTH,000-000-000,THE MTUCBB-28 WAS AT THE EAST END OF PRATT SHOVING 93 CARS INTO TRACK 400,WHEN THE ADMX49224'S R1 W,HEEL CLIMBED THE POINTS ON THE 400 SWITCH,DERAILING 2 CARS.,,,,,,,,,,,,,,0,3.766.481,-98.724.576,2,5,K,,,HERINGTON SUB,,,,,,,,,,
20,1,WC,1024689,,,,,20,1,WC,1024689,,,20,1,23,1,30,AM,04,26,8,0,0,,GARY,46.10,18,31,4,6,5,E,GTW4,4,3408,7,Y,TR MATTESON 0.55 KC3,1,,2,FHRX,30499,2,N,,,0,,2,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,24100,0,H099,H018,0,0,0,0,H099,2,1,5,95000,,18C089,0,0,0,1,0,1,0,6,30,6,30,1,4,,6,,,,244,,2020,0,0,0,0,0,0,LAKE,89,0,0,,N,OTH,000-000-000,YKPS04 PULLED WEST OUT OF KC32 TO DOUBLE BACK TO TAIL END OF KC25. THE CONDUCTOR KNOCKED OFF THE BRA,KES WHILE WALKING PAST CARS IN KC25. THE CARS THEN ROLLED WEST AND SIDE SWIPED CARS BEING PULLED OUT,OF KC32 CAUSING TWO CARS IN KC25 TO DERAIL.,,,,,,,,,,,,,0,41.626.901,-87.419.052,2,5,,,,MATTESON,,,,,,,,,,,,
20,1,WC,1024689,,,,,20,1,WC,1024689,,,20,1,23,1,30,AM,04,0,0,0,0,,GARY,46.10,18,31,4,6,5,E,,4,0,6,N,TR MATTESON 0.55 KC3,1,,2,TAEX,3147,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,70900,0,H099,H018,0,0,0,0,H099,2,1,5,95000,,18C089,0,0,0,0,0,0,0,,,,,3,4,,6,,,,244,,2020,0,0,0,0,0,0,LAKE,89,0,0,,N,OTH,000-000-000,YKPS04 PULLED WEST OUT OF KC32 TO DOUBLE BACK TO TAIL END OF KC25. THE CONDUCTOR KNOCKED OFF THE BRA,KES WHILE WALKING PAST CARS IN KC25. THE CARS THEN ROLLED WEST AND SIDE SWIPED CARS BEING PULLED OUT,OF KC32 CAUSING TWO CARS IN KC25 TO DERAIL.,,,,,,,,,,,,,0,41.626.901,-87.419.052,2,5,,,,MATTESON,,,,,,,,,,,,
20,2,NS,137041,,,,,20,2,NS,137041,,,20,2,4,4,30,AM,01,0,0,0,0,,MACON,242.00,13,50,1,1,2,E,GM42,2,13290,4,Y,FT08,2,24,2,DJTX,528070,65,N,,,0,,3,0,0,0,0,0,0,0,0,0,102,0,23,0,0,0,0,1,0,0,21000,0,E21C,,0,0,0,0,E21C,2,2,2,21000,,13C021,0,0,0,1,0,1,0,6,10,6,10,1,3,,1,,,,235,,2020,0,0,0,0,0,0,BIBB,21,,,,N,OTH,000-000-000,GM42 WAS SHOVING SOUTH IN FORWARDING TRACK 08 WHEN THE DRAWHEAD FROM CAR DJTX 528070 DUE TO A BROKEN,CENTERSILL. AS A RESULT OF THE DRAWHEAD IN THE FLANGEWAY,THE B END OF DJTX 528070 DERAILED. NO EXC,EPTION WAS TAKEN TO TRAIN HANDLING.,,,,,,,,,,,,,0,32.813.658,-83.622.785,2,5,K,,,BRUNSWICK,,,,,,,,,,,
20,1,NS,136743,,,,,20,1,NS,136743,,,20,1,5,7,45,AM,01,0,0,0,0,,ATLANTA,148.00,13,40,1,1,8,R,G70G,1,0,1,Y,#2 THOROUGHFARE,2,0,2,NS,9706,3,N,,,0,,5,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,595,84927,T207,,0,0,0,0,T207,2,2,8,85522,,13C121,0,0,0,1,0,1,0,7,15,7,15,1,3,,1,,,,175,,2020,0,0,0,0,0,0,FULTON,121,,,,N,CWR,000-000-000,G70 CREW ENTERING SOUTH END OF #2 THOROUGHFARE TRAVERSED DEFECTIVE RAIL WHICH BROKE CAUSING DERAILME,NT OF NS E9706 (L1-3),NS E3082 (L 1-4 AND R 1-4) AND NS E3331 (L1 AND R1).,,,,,,,,,,,,,,0,33.793.887,-84.445.407,1,5,L,,,ATLANTA TERMINAL,,,,,,,,,,,
20,1,NS,136751,,,,,20,1,NS,136751,,,20,1,6,1,45,PM,01,0,0,0,0,,ATLANTA,148.00,13,58,2,1,7,R,G70G,1,6502,1,Y,WEST PULLBACK,2,0,2,TTGX,965535,10,N,,,0,,6,0,0,0,0,0,0,0,0,0,46,0,11,0,0,0,0,4,0,0,1713,14492,H525,,0,0,0,0,H525,2,2,7,16205,,13C121,0,0,0,1,0,1,0,9,30,9,30,1,3,,1,,,,127,,2020,0,0,0,0,0,0,FULTON,121,0,0,,N,CWR,000-000-000,ENGINEER IMPROPERLY APPLIED INDEPENDENT BRAKE DERAILING 1 CAR. WHILE ATTEMPTING TO SHOVE BACK,3 ADD,ITIONAL CARS WERE DERAILED.,,,,,,,,,,,,,,0,33.793.887,-84.445.407,2,5,K,,,ATLANTA TERMINAL,,,,,,,,,,,
20,2,UP,0220LA007,,,,,20,2,UP,0220LA007,,,20,2,2,3,22,AM,11,9,0,0,0,,MOJAVE,379.43,6,44,4,1,20,E,MWCS,1,6631,1,Y,MAIN LINE 1,3,17.0,1,UP,5715,1,,UP,5715,1,,5,0,0,0,1,0,0,0,0,0,41,0,40,0,0,0,0,0,0,0,39110,0,E73L,,0,0,0,0,E73L,1,3,20,39110,,06C029,0,0,0,1,0,1,0,3,12,3,12,1,7,,1,,,,113,,2020,0,0,0,0,0,0,KERN,29,,,,N,CWR,000-000-000,MWCSTX-01 REPORTED A FIRE COMING FROM A SMOKE STACK OF LEADING LOCOMOTIVE UP5715.  NO DERAILMENT OR,TRACK DAMAGE.,,,,,,,,,,,,,,0,35.068.694,-118.179.529,1,1,Q,,,MOJAVE SUB,,,,,,,,,,,,
20,4,ATK,163942,,,,,20,4,BNSF,ZZZZZZZZZZ,,,20,4,7,9,23,PM,09,0,0,0,0,,MADERA,1022.6,6,55,4,1,60,E,718,3,0,B,Y,MAIN,6,,1,CDTX,8303,1,Y,,,0,,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10744,0,M402,,0,0,0,0,M402,1,6,60,10744,,06C039,0,0,0,1,0,1,1,,23,4,52,1,7,,6,,,,263,,2020,0,0,0,0,0,0,MADERA,39,,,,Y,CWR,,VEHICLE STRIKE:  TRAIN 718 WITH CAB CAR 8303 IN THE LEAD,5 CARS AND LOCOMOTIVE E/C2003 TRAILING WAS,DELAYED 2 HOURS AND 55 MINUTES STRUCK AN UNOCCUPIED VEHICLE ABANDONED ON THE TRACKS.  THE INCIDENT,DID NOT OCCUR AT A CROSSING.  THERE WERE NO INJURIES TO REPORT.,,,,,,,,,,,,,0,370.085,-1.200.583,1,1,,,,STOCKTON,,,,,,,,,,,
20,4,ATK,164314,,,,,20,4,UP,ZZZZZZZZZZ,,,20,4,29,5,35,AM,01,0,0,0,0,,OAKLAND,0005.8,6,52,1,2,5,E,522,2,0,7,Y,LEAD,1,,2,CDTX,8309,6,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14642,0,H702,,0,0,0,0,H702,2,1,5,14642,,06C001,0,0,0,1,0,1,1,1,20,1,20,1,7,,6,,,,295,,2020,0,0,0,0,0,0,ALAMEDA,1,,,,N,CWR,,TRAIN 522 WITH LOCOMOTIVE E/2010 AND 5 CARS DERAILED AFTER DEPARTING THE OAKLAND YARD AT MP 5.8.  TH,E REAR TRUCK OF THE REAR CAR C/8309 WAS REPORTED ON THE GROUND AS THE CAR REMAINED UPRIGHT.  THE DER,AILMENT WAS CAUSED BY FAILING TO ALIGN THE SWITCH CORRECTLY.  THERE WERE NO INJURIES TO REPORT.,,,,,,,,,,,,,0,775.011,-272.038,2,5,,,,NILES,,,,,,,,,,,,
20,4,ATK,164328,,,,,20,4,UP,0420LA038,,745387R,20,4,29,2,47,PM,07,0,0,0,0,,GUADALUPE,0271.7,6,73,2,1,37,E,14,1,0,2,Y,SINGLE MAIN,4,,1,AMT,130,1,,,,0,,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25583,0,M302,,0,0,0,0,M302,1,4,37,25682,,06C083,0,0,0,1,0,1,1,5,47,5,47,1,7,,6,,,,205,,2020,0,0,0,0,0,0,SANTA BARBARA,83,,,,Y,CWR,,TRAIN 14 WITH CAMERA-EQUIPPED LOCOMOTIVE E/130 STRUCK AN OCCUPIED FARM VEHICLE AT MP 271.7, THORNBER,RY RD, A PRIVATE CROSSING.  THE DRIVER OF THE VEHICLE WAS NOT INJURED. DRIVER AGE AND GENDER ARE UNK,NOWN.,,,,,,,,,,,,,0,34.982.621,-120.565.876,1,1,,,,SANTA BARBARA,,,,,,,,,,
20,3,BNSF,HL0320115,,,,,20,3,BNSF,HL0320115,,,20,3,23,2,3,AM,01,9,0,0,0,,MONETT,283.5,29,48,4,2,21,R,HMEM,4,8716,1,Y,SINGLE MAIN TRACK,4,42.81,1,RGCX,4915,27,Y,,,0,,6,0,0,0,0,0,0,0,0,0,56,0,37,0,0,8,0,8,0,0,847220,436000,H519,,0,0,0,0,H519,1,4,21,1283220,,29C009,0,0,0,1,0,1,0,2,33,2,33,1,6,,1,,,,169,,2020,0,0,0,0,0,0,BARRY,9,,,,N,CWR,000-000-000,H-MEMTUL3-21 DERAILED 16 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK EXCESSIVE DYNAMIC BRAKING CAUSE,D COMPRESSIVE IN-TRAIN FORCES.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.920.874,-93.947.665,1,1,Q,J,,CHEROKEE,,,,,,,,,,,,
20,1,CSX,187829,,,,,20,1,CSX,187829,,,20,1,12,6,33,PM,09,0,0,0,0,,ALPINE,0925.0,1,60,3,3,30,E,Q648,1,7000,1,Y,#1 MAIN,3,0001.0,1,CSXT,5247,1,N,,,0,,2,0,0,0,0,0,0,0,0,0,36,0,70,0,0,0,0,0,0,0,130041,48,M404,,0,0,0,0,M404,1,3,30,130089,,01C121,0,0,0,1,0,1,0,5,15,5,15,1,3,,1,,,,88,,2020,0,0,0,0,0,0,TALLADEGA,121,,,,N,CWR,000-000-000,Q64811 STRUCK TREE ON THE LINEVILLE SUB DUE TO INCLEMENT WEATHER IN ROUTE TO BIRMINGHAM.,,,,,,,,,,,,,,,0,33.397.446,-86.331.681,1,1,,,,LINEVILLE,,,,,,,,,,,,
20,4,LXVR,LXV589220,,,,,20,4,LXVR,LXV589220,,,20,4,27,10,30,PM,01,0,0,0,0,,MILLPORT,489.4,1,61,4,1,9,R,JOB,3,710,1,Y,SINGLE MAIN,2,Jun 42,1,GPSX,638,12,N,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,2,0,0,20000,5000,H018,,0,0,0,0,H018,1,2,9,25000,,01C075,0,0,0,1,,1,,4,30,4,30,1,3,,3,,,,178,,2020,0,0,0,0,0,0,LAMAR,75,,,,N,CWR,000-000-000,LXVR JOB #2 CUT THREE CARS OFF ON LXVR MAIN LINE. CREW THEN SHOVED INTO WEYERHAEUSER. WHILE SWITCHIN,G PLANT, THREE CARS LEFT ON MAIN ROLLED INTO SIDE OF TRAIN DERAILING TWO CARS.,,,,,,,,,,,,,,0,33.573.012,-88.025.036,2,2,P,,,SYSTEM,,,,,,,,,,,
20,3,BNSF,HL0320103,,,,,20,3,BNSF,HL0320103,,,20,3,3,6,26,PM,01,0,0,0,0,,THAYER,339.7,29,45,3,1,8,R,WTHA,1,550,4,Y,7803,1,0,2,BNSF,913089,6,Y,BNSF,913089,6,Y,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5919,30000,E64C,,0,0,0,0,E64C,2,1,8,35919,,29C149,0,0,0,1,0,1,1,2,56,2,56,1,6,,1,,,,134,,2020,0,0,0,0,0,0,OREGON,149,,,,N,OTH,000-000-000,W-THATHA2-03 DERAILED 5 RAILCARS WHILE SHOVING YARD TRACK 7803 DUE TO A WORN FLANGE ON RAILCAR.  NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.526.278,-91.538.637,2,5,K,,,THAYER SOUTH,,,,,,,,,,,,
20,3,FEC,X16031720,20,3,BLF,20200110,20,3,FEC,X16031720,,272528N,20,3,17,11,9,AM,07,0,0,0,0,,POMPANO BEACH,332.77,12,78,2,1,0,,,2,0,,,WEST MAIN,4,Feb 45,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,M308,,0,0,1,0,M308,1,4,50,24355,,12C011,0,0,0,,,,,,,,,2,3,,2,,,,272,,2020,0,0,0,0,0,0,BROWARD,11,,,,,CWR,000-000-000,BLF TRAIN WAS OPERATING SOUTHBOUND ON THE WEST MAIN AND OBSERVED A VEHICLE GO AROUND THE DOWN CROSSI,NG GATES.  ENGINEER SOUNDED HORN AND BELL AND PLACED TRAIN IN EMERGENCY BUT WAS UNABLE TO STOP PRIOR,TO IMPACT.  DRIVER SUSTAINED FATAL INJURIES.  BLF DAMAGES WERE $23,856.,,,,,,,,,,,,,,26.236.923,-80.124.311,1,1,B,Q,,SYSTEM,,,,,,,,,,,
20,3,CSX,189339,,,,,20,3,CSX,189339,,831201K,20,3,26,2,0,PM,07,0,0,0,0,,AUBURN,0117.5,1,80,2,1,38,E,Q610,1,11944,1,Y,SINGLE MAIN TRACK,4,0024.7,1,CSXT,3172,1,N,,,0,,2,0,1,0,0,0,0,0,0,0,88,0,49,0,0,0,0,0,0,0,4800,9777,M303,,0,1,0,1,M303,1,4,38,14577,,01C081,1,0,0,1,0,1,0,4,55,4,55,1,3,,1,,,,209,,2020,0,1,0,0,0,0,LEE,81,,,,N,CWR,000-000-000,Q61025 STRUCK AN UNOCCUPIED SEMI-TRUCK THAT WAS STALLED ON CROSSING. EMPLOYEE COMPLAINED OF PAIN IN,LEFT HAND. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING,SYMBOLS).,,,,,,,,,,,,,0,32.609.994,-85.493.769,1,1,,,,AWP W OF A,,,,,,,,,,,,
20,3,NS,137400,,,,,20,3,NS,137400,,,20,3,5,9,0,PM,12,0,0,0,0,,IRONDALE,791.00,1,50,4,4,10,E,AB30,1,0,7,Y,WEST LADDER,1,0,2,NS,914,1,N,,,0,,3,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,64861,1000,S007,,0,0,0,0,S007,2,1,10,110433,,01C073,0,0,0,1,0,0,0,6,,,,3,3,,1,,,,179,,2020,0,0,0,0,0,0,JEFFERSON,73,,,,N,OTH,000-000-000,GATX 31968 ROLLED OUT OF CT01 ONTO THE WEST LADDER. AB30 PULLED OUT OF CT16 AND SIDE SWIPED THE CAR,CAUSING DERAILMENT OF GATX 31968 AND DAMAGE TO 3 LOCOMOTIVES AND 21 OTHER CARS.,,,,,,,,,,,,,,1,33.548.905,-8.667.801,2,5,K,,,EAST END,,,,,,,,,,,,
